Uniqueid,Region,Location,Zipcode,Latitude,Longitude
bf8bebf0-80a7-49f7-80b7-a6d164299af2,OR,Portland2,97204,0,0
fb2aa95c-37f0-41f2-ad86-3577038f6cb6,OR,Portland2,97209,0,0
15a70c5e-7316-46b0-b6cf-63c3a8e40a7c,OR,Portland2,97203,0,0
77ed48a4-ae2c-4309-b58b-3707c08a6622,OR,Portland2,97207,0,0
26f8a4ea-0beb-4a21-b772-960371102937,OR,Portland2,97209,0,0
37e0144d-a4e1-4781-bc0d-e165842884a7,OR,Portland2,97204,0,0
93906d95-a91c-4b3b-b00b-2b0379f049c4,OR,Portland2,97201,0,0
6fc096f7-0bd7-40ad-8130-403ab527301d,OR,Portland3,97201,45.505603,-122.688215
492e5774-ec83-4b48-b73a-a65fdb5a0f22,OR,Portland2,97201,0,0
a6b6ba74-6066-448a-a4e6-e7bd40e0b36b,OR,Portland2,97201,0,0
38e1284b-bc0b-44df-8e25-8431846a6eec,OR,Portland2,97205,0,0
0e532634-f0af-4cca-bb8a-74b01f5b3335,OR,Portland2,97203,0,0
e76784da-b5e9-40f1-a87f-89c80e70ee04,OR,Portland2,97206,0,0
d2f06def-3cf3-47f2-9132-8a0dacafe90b,OR,Portland3,97201,45.505603,-122.688215
594d59c3-1a4a-4f54-a386-559148dee6e3,OR,Portland2,97204,0,0
4c94ddb9-d1d8-4024-8307-8eac1346a44e,OR,Portland3,97201,45.512101,-122.67705
12b4c740-71a8-4f07-b09e-8519626ad2a8,OR,Portland3,97201,45.512101,-122.67705
7f19f76d-d1dc-4fec-932e-c740e81c7598,OR,Portland3,97201,45.512101,-122.67705
b9e0bf59-b63f-410f-a491-e91f33cb0792,OR,Portland3,97201,45.512101,-122.67705
f005f40d-51bc-468e-b272-a47c62bdd50c,OR,Portland3,97201,45.505603,-122.688215
f9c0d20b-674a-4360-9aec-180b7262940e,OR,Portland3,97201,45.512101,-122.67705
8e2cd183-1d58-4641-9931-b6e013a7e9e2,OR,Portland3,97201,45.512101,-122.67705
154def00-8590-4835-81d6-518e55364a9c,OR,Portland3,97201,45.512101,-122.67705
4d5abc41-0638-4c74-a2c7-f372968b8e5a,OR,Portland3,97201,45.512101,-122.67705
951213ab-d750-4319-a774-cdf3d16c0ab4,OR,Portland3,97201,45.512101,-122.67705
d80b1856-d6a9-409b-b1d5-0f48114ec223,OR,Portland3,97201,45.512101,-122.67705
0a18625f-b3f0-4c17-9d27-fc385ac12a18,OR,Portland3,97201,45.512101,-122.67705
b4fbe3c6-94a4-4341-a696-b5b0aea99d0f,OR,Portland3,97201,45.512101,-122.67705
cc76bd4b-5546-471e-ba80-e9df7aa92a60,OR,Portland3,97201,45.512101,-122.67705
8b7a688a-3353-47c3-af3d-4779cac4093a,OR,Portland3,97201,45.512101,-122.67705
32893583-773e-44b1-b1bd-b09eb3574d36,OR,Portland3,97201,45.512101,-122.67705
48358323-ce6d-4fd3-a747-9d7934f6a952,OR,Portland3,97201,45.512101,-122.67705
97c5516c-bdfe-4245-8c7a-2dfa9fb1277b,OR,Portland3,97201,45.512101,-122.67705
2429e03b-cc37-469d-9c16-a84755caef72,OR,Portland3,97201,45.512101,-122.67705
97f3835f-9926-40d6-932d-0a04f3760046,OR,Portland3,97201,45.512101,-122.67705
09d9a6d3-cee4-4ced-8b52-bc30bfcee873,OR,Portland3,97201,45.512101,-122.67705
561b5a22-d7c1-4750-beeb-345a0c64fade,OR,Portland3,97201,45.512101,-122.67705
ee920b79-b78d-4133-96f9-1b48db2d44a8,OR,Portland3,97201,45.512101,-122.67705
d7c8ef86-7168-4d10-b0ad-c2c002df1bb4,OR,Portland3,97201,45.512101,-122.67705
7022618b-6689-47bd-835c-41915d89a3ed,OR,Portland3,97201,45.512101,-122.67705
a29ab930-e5bc-4408-b0f9-fcd5da9c08ed,OR,Portland3,97201,45.512101,-122.67705
d19c0284-16d6-481f-802a-775226af92a1,OR,Portland3,97201,45.512101,-122.67705
267d4d20-9c8c-4ae4-985e-b54390d6b277,OR,Portland3,97201,45.512101,-122.67705
f023f40b-a019-4b4c-a287-9313c3215790,OR,Portland3,97201,45.512101,-122.67705
42672a25-3edf-419d-9ba5-d3198f2300b9,OR,Portland3,97201,45.512101,-122.67705
32b5a58c-e7d6-420b-8146-e3c59e85740b,OR,Portland3,97201,45.512101,-122.67705
458fa2ab-5280-4aa0-a21d-2548dc3fbe01,OR,Portland3,97201,45.512101,-122.67705
40b4ea7c-b62b-41cd-a08c-8a2060b5ffa0,OR,Portland3,97201,45.512101,-122.67705
b0ce6394-9cf9-4c96-8ca6-726dc149bd18,OR,Portland3,97201,45.512101,-122.67705
7cc22e18-01dc-47be-8b79-eb9c99feacd4,OR,Portland3,97201,45.512101,-122.67705
06b44b12-05b5-4a42-ab88-175788852868,OR,Portland3,97201,45.512101,-122.67705
6625543d-b207-4233-9aaf-c20f58b585bc,OR,Portland3,97201,45.512101,-122.67705
f4941725-0901-4794-9d51-44235775f9d0,OR,Portland3,97201,45.505603,-122.688215
3f735dbe-6c9e-4c31-a78a-98c1edcd6dc7,OR,Portland3,97201,45.505603,-122.688215
eda6837e-5a91-4a26-8684-bfc62d2e4b9e,OR,Portland3,97201,45.505603,-122.688215
2b2a7ab7-6316-41a0-89ab-8612edac7327,OR,Portland3,97201,45.512101,-122.67705
82c82e21-d3d1-4daf-8572-81a98588115d,OR,Portland3,97201,45.512101,-122.67705
bd36ee74-dac7-4542-84b9-542d9e419dbd,OR,Portland3,97201,45.512101,-122.67705
916f5bd6-99dd-4638-9885-1d4fce962643,OR,Portland3,97201,45.512101,-122.67705
f7e7c516-2ffc-493e-b193-1224c9cf1e3c,OR,Portland3,97201,45.505603,-122.688215
de2a39cd-08e0-47e5-9cea-7d6e57ba7a5e,OR,Portland3,97201,45.512101,-122.67705
13729535-b3ad-47a1-b25d-1064c3a08624,OR,Portland3,97201,45.512101,-122.67705
28f6966c-6317-4710-8168-a45d4f7c76c1,OR,Portland3,97201,45.512101,-122.67705
2465cfcc-efaa-43cc-8797-cc7ceca73d62,OR,Portland3,97201,45.512101,-122.67705
4f270b2c-8a05-4f9f-861f-b14829e8a5f6,OR,Portland3,97201,45.512101,-122.67705
f8108f95-ba73-452e-bf11-b5c68c1577c6,OR,Portland3,97201,45.512101,-122.67705
61de1c9f-c6f5-4e5e-9a25-cdea3f3c2503,OR,Portland3,97201,45.512101,-122.67705
ef5b2bc9-939d-4ce1-9a5e-200b0f4ecfde,OR,Portland3,97201,45.505603,-122.688215
a4eb6709-bb69-420a-b711-366560f129fa,OR,Portland3,97201,45.505603,-122.688215
0b9ca533-e4f0-4aa2-8055-87648a109e18,OR,Portland3,97201,45.512101,-122.67705
ac7b7a81-2e4d-48e2-9f42-d9ab85981095,OR,Portland2,97205,0,0
24312b87-eee9-4e31-b721-5657a7012ece,OR,Portland3,97201,45.512101,-122.67705
3e1c921c-1959-4d60-85c9-6eb709c67a35,OR,Portland3,97201,45.512101,-122.67705
88af74a9-b9a3-4dd1-926e-9fb0398bacab,OR,Portland3,97201,45.512101,-122.67705
d403702a-b458-4f29-843b-ca6e5cde2f35,OR,Portland3,97201,45.505603,-122.688215
85c170b8-6c21-4c27-9f74-7f18642c576e,OR,Portland3,97201,45.512101,-122.67705
75f0306e-88ff-4e3c-adb0-4a48bd4bca6c,OR,Portland3,97201,45.512101,-122.67705
01a2e984-0728-4ac8-a748-f5f264eb935b,OR,Portland3,97201,45.505603,-122.688215
eaebb5f5-d813-4681-beb0-c17ab7e71fcf,OR,Portland2,97209,0,0
eba7c014-0a69-4136-b10a-42bd1b680c46,OR,Portland2,97209,0,0
c79797e2-787f-473f-92a3-64ecb6c3318e,OR,Portland3,97201,45.512101,-122.67705
fe7650b1-828c-4482-be27-fa8bfe06600a,OR,Portland2,97206,0,0
c864ff55-1f1d-4cda-b1c2-d464282b27ac,OR,Portland3,97201,45.512101,-122.67705
2b30a190-72dc-472b-87c4-824da0a25d31,OR,Portland3,97201,45.512101,-122.67705
8f2182d7-69ef-4e78-81b4-8357d547d325,OR,Portland3,97201,45.512101,-122.67705
67df48fd-af62-48bb-8c76-525c46ae0b7a,OR,Portland3,97201,45.512101,-122.67705
fcdcac35-824c-4cbc-82cf-66dbc5dae4de,OR,Portland2,97205,0,0
8d46f8ee-b290-43bb-8e63-a8c800f07182,OR,Portland3,97201,45.512101,-122.67705
d7ea30a8-f3f4-43f9-a2d3-6160a36ee198,OR,Portland3,97201,45.505603,-122.688215
d1d78f65-c023-4eca-95bf-f0948ec145c4,OR,Portland2,97206,0,0
e9e9b0ad-07ce-460f-96e7-5fa0ba5adb4c,OR,Portland2,97202,0,0
db479d32-1816-479a-89a3-93479a3f2d1a,OR,Portland3,97201,45.512101,-122.67705
41580bcb-564b-4eb6-b6e0-6210582adf7b,OR,Portland1,97206,45.500503,-122.58416
85aa4254-e766-4709-8511-77c4f6455615,OR,Portland3,97201,45.512101,-122.67705
beefb197-436e-4c34-ad1e-f4431a74e41a,OR,Portland1,97202,45.546697,-122.64111
6eb4065f-6e32-4ba3-9aba-9d7d6e6f7fac,OR,Portland3,97201,45.512101,-122.67705
ef805e46-4ce2-43ae-83df-f0964049eabe,OR,Portland3,97201,45.512101,-122.67705
7b56f1e8-3238-4ca5-a7ca-a42b6663da9c,OR,Portland3,97201,45.512101,-122.67705
a0c8c069-2b2a-4786-ba56-22f2576fee66,OR,Portland3,97201,45.512101,-122.67705
d1370554-2f6d-4008-9179-9f182208e871,OR,Portland3,97201,45.512101,-122.67705
b52ab99b-85db-45e5-83ef-15a20f4ee5d3,OR,Portland1,97207,45.559544,-122.707198
2a53e346-6934-4bc9-8e82-47c18cadd340,OR,Portland2,97206,0,0
ad139d47-8016-4d30-805b-16d07ed0218c,OR,Portland1,97209,45.467635,-122.707491
3df1eecb-1ee9-4da3-a63a-6a91fda056cf,OR,Portland3,97201,45.512101,-122.67705
474fedd8-81e2-4352-871f-4ce20c0dda48,OR,Portland2,97206,0,0
64347d87-e982-401d-8828-81e53c85d5c5,OR,Portland3,97201,45.512101,-122.67705
810c7f25-3b17-4cdc-a5df-6f32563f9826,OR,Portland3,97201,45.512101,-122.67705
4c91cb2b-dd0b-4b0b-a924-ebf7b8764c05,OR,Portland3,97201,45.512101,-122.67705
117e9c41-470f-4504-8212-3ab09d166237,OR,Portland3,97201,45.512101,-122.67705
f1025649-2f7f-407c-b798-4c70d5f6af79,OR,Portland2,97203,0,0
07deb733-02c3-443c-8d79-a91e804785a5,OR,Portland2,97206,0,0
23703177-0b77-493d-b26a-60a29f2e219e,OR,Portland2,97206,0,0
3c4581ba-b33b-4309-bc8f-fa39bb7d284b,OR,Portland1,97210,45.529901,-122.703626
45e03070-f09f-44da-9f04-aad76f54f278,OR,Portland1,97204,45.411251,-122.795257
d083e4de-3382-481d-9c63-dc78ea6bafa5,OR,Portland1,97202,45.541289,-122.632737
d28f2ad4-d68a-43fc-8cce-f19eea233b66,OR,Portland3,97201,45.505603,-122.688215
7d0c6126-cf57-4432-8e2c-d94028154e9a,OR,Portland2,97203,0,0
ae8ed10d-4f26-409f-a19d-106ffaf761d4,OR,Portland2,97201,0,0
1def0281-27c4-454b-87e6-31857f0f5381,OR,Portland1,97209,45.572479,-122.838089
b4cc0648-b745-49a0-b6da-712726a2dca6,OR,Portland2,97203,0,0
5465bb16-ec54-4d27-b2a6-a46cb5e42b1a,OR,Portland2,97203,0,0
b42ad629-6f8e-415b-8b52-bc31ddcb10a3,OR,Portland1,97204,45.402943,-122.802616
1b389c3d-01b1-43d2-829b-e9f7c6e345ed,OR,Portland1,97204,45.40944,-122.748721
7bd0aec1-a82b-466c-bb9a-d9a8d2aa24c5,OR,Portland1,97210,45.559416,-122.568959
92fd319d-1e37-44c4-9047-a0426c25db8a,OR,Portland1,97206,45.497256,-122.590195
c05f05a5-1c1d-4ca3-9727-67547585a500,OR,Portland2,97210,0,0
dfffcd2a-1796-4e86-9ad6-ebd5850cd6a1,OR,Portland2,97210,0,0
a3c269b9-9d04-4ff8-9455-5bb2e74afc44,OR,Portland1,97210,45.523663,-122.554912
cdb43245-62d5-4a06-bc07-ca434f463e95,OR,Portland1,97203,45.54226,-122.597409
c6ad5a61-e36f-40dd-9a3d-32b412a0548f,OR,Portland1,97203,45.530756,-122.604352
4cc0a84b-1994-489d-9796-30b4a5ff22fb,OR,Portland3,97201,45.512101,-122.67705
a7a5f882-a902-4300-9a6b-c4498bca2598,OR,Portland3,97201,45.512101,-122.67705
68da56dd-4cad-4813-9bd9-3c98d2b04cda,OR,Portland2,97203,0,0
3f6724b3-d611-492d-a10b-c43c5c882a79,OR,Portland1,97202,45.52983,-122.633449
b0627aa7-90f5-4d69-ad4a-e14538af72c9,OR,Portland2,97205,0,0
d5c7f6c0-d479-41b7-a050-509fa7e71cdb,OR,Portland1,97210,45.523299,-122.542919
ede848a1-0652-4e4e-b8c9-b549e02744b1,OR,Portland3,97201,45.512101,-122.67705
4bff036e-687b-4c08-be2b-b62f137364e5,OR,Portland3,97201,45.512101,-122.67705
0c73165f-0812-4434-991d-122d2e3c990b,OR,Portland2,97207,0,0
0b7c2dbe-a388-4928-883e-e1af620409ce,OR,Portland2,97209,0,0
0499a882-2c9d-4f1f-bb7a-bdea83efc42e,OR,Portland1,97205,45.506011,-122.777755
7694f0df-8cf1-4d60-b362-8760bb50ab49,OR,Portland2,97201,0,0
711ffd7e-159d-4b64-84de-3614bc9176ed,OR,Portland2,97209,0,0
0d24bf1b-f29f-4efc-b549-2f777c05b571,OR,Portland1,97210,45.548152,-122.570006
11859b13-3b9e-4244-9196-b745bc85625f,OR,Portland1,97206,45.501046,-122.493421
e2f3b3ec-dfe0-4025-9693-113e3a8d4de3,OR,Portland2,97203,0,0
e6d5be8d-8ce4-42c9-8e9d-45a55ca9080c,OR,Portland3,97201,45.512101,-122.67705
4010c7ad-43d1-412a-8175-76ed23956953,OR,Portland2,97201,0,0
8eba1530-d52e-438f-904f-2fc8837d4dc2,OR,Portland1,97205,45.516562,-122.61614
6d9330b0-7617-45a9-b6a5-3b7396eaa16e,OR,Portland2,97209,0,0
85ab360d-392d-46c9-b261-6b51b9160c3e,OR,Portland3,97201,45.512101,-122.67705
45920e52-a78b-4ddf-8a52-d3cde138d9eb,OR,Portland1,97206,45.468454,-122.540384
bde4fecd-93df-4852-82df-bd19b2645035,OR,Portland2,97206,0,0
42d66482-8412-4e47-bc59-ecba9ff37e12,OR,Portland2,97206,0,0
e2b3b1a7-35d4-4c78-835a-8495601b524f,OR,Portland1,97204,45.516823,-122.680005
ad26e53d-bc2e-419d-b03e-465640235ee0,OR,Portland1,97203,45.470493,-122.746447
b7e558a8-d5be-4bca-a154-97039e652ebb,OR,Portland1,97206,45.496595,-122.618261
5e569b70-9e41-4d37-a96c-85c0464f909d,OR,Portland2,97203,0,0
d0880efa-39ba-4c93-8053-7086919a79ae,OR,Portland3,97201,45.512101,-122.67705
90efb521-a92e-4bb7-9637-dd9fefb0cd92,OR,Portland2,97205,0,0
560db14d-0319-4855-a779-71052dc880e4,OR,Portland1,97205,45.494792,-122.777197
c9f4607c-543b-40ed-a4fe-57c0f6ad613e,OR,Portland1,97210,45.541822,-122.549433
62a35370-3b42-49f9-9b2e-202ce9fc30da,OR,Portland1,97207,45.57798,-122.688794
903126b6-0545-4b71-a601-9a007000621f,OR,Portland2,97203,0,0
d18ca264-c1da-4225-bb87-9adb36b870af,OR,Portland2,97202,0,0
a209f833-457b-4b6a-94b2-e4dc6521e1e1,OR,Portland1,97202,45.462886,-122.656984
60a614b0-3dc8-420d-b363-1bdada081e0c,OR,Portland1,97202,45.504818,-122.647654
1c4160b3-a82c-4a6a-8b2d-bee6ef4f7f2b,OR,Portland1,97207,45.421124,-122.629687
eb18d335-d39d-4c91-8913-884142f22ea9,OR,Portland3,97201,45.505603,-122.688215
5ab02ea0-01c1-4e13-85f1-22c13a890251,OR,Portland1,97202,45.482895,-122.643494
4319e420-9a10-464b-ab16-eab850091839,OR,Portland2,97203,0,0
27fea06a-f8e0-47cf-8811-b789d9083828,OR,Portland2,97210,0,0
822bfcde-6a2e-4198-9ec5-00c585775335,OR,Portland2,97209,0,0
2ed06660-c682-4e94-809f-57975e5c599a,OR,Portland2,97209,0,0
00d59ca5-1b94-4729-857a-d42ce0f9e561,OR,Portland3,97201,45.505603,-122.688215
11561f1c-78ef-471f-a601-d139d11693f8,OR,Portland3,97201,45.512101,-122.67705
8fa87350-9afb-4c32-aac7-2fd69b92fe9a,OR,Portland3,97201,45.512101,-122.67705
a8eee054-7645-497c-8075-2d7033eae5be,OR,Portland3,97201,45.512101,-122.67705
4d0b1e5f-deee-42fd-9323-b40d6dbb6166,OR,Portland3,97201,45.512101,-122.67705
03028e3e-ddb8-4b8f-98ad-33f5d3f2679e,OR,Portland3,97201,45.512101,-122.67705
8ce72c9c-9394-4b00-a283-59d3c2d9921e,OR,Portland3,97201,45.512101,-122.67705
dba20ec9-b8df-4ca9-8493-e65839773b66,OR,Portland3,97201,45.512101,-122.67705
bfbca91d-7f94-441a-b65e-a06ee0731330,OR,Portland3,97201,45.512101,-122.67705
26036c15-85c3-443c-8153-94937d7cd327,OR,Portland1,97206,45.489531,-122.552175
ca0a797f-a790-495a-b825-7f735f59bc2c,OR,Portland3,97201,45.512101,-122.67705
5150a39e-681e-4df2-b91b-fc3a6338651a,OR,Portland3,97201,45.505603,-122.688215
9ecbcdb5-71a6-4919-8913-de15910e0a2f,OR,Portland3,97201,45.512101,-122.67705
3ab34161-06b1-4c21-828e-4160a42988f5,OR,Portland3,97201,45.512101,-122.67705
1828341b-2dd6-4728-aa7b-0bc707466573,OR,Portland3,97201,45.512101,-122.67705
93ad448f-8fcc-4cd6-8e9a-c173683d16c7,OR,Portland1,97201,45.564296,-122.641425
1274e350-914d-4728-ae5a-44b4c5572c69,OR,Portland3,97201,45.512101,-122.67705
1e0969c5-44b2-4f40-9607-1651cdaf8af8,OR,Portland3,97201,45.512101,-122.67705
b8cf1202-ec2f-433f-91e0-033d151a4141,OR,Portland3,97201,45.512101,-122.67705
c97e7a96-95d7-4c33-a7c9-3926ea7d6f0b,OR,Portland3,97201,45.512101,-122.67705
33f3e365-ec62-42b6-baab-35fda912c225,OR,Portland3,97201,45.512101,-122.67705
3078e188-f001-4684-b129-45c17eaf5152,OR,Portland3,97201,45.512101,-122.67705
056b3cf1-0fef-4cda-8990-8c124b3f4f49,OR,Portland3,97201,45.512101,-122.67705
f99d6725-2f1a-4757-9ec1-871bfa458ad6,OR,Portland3,97201,45.512101,-122.67705
b3a0be11-db20-4fb6-881f-77f62d787f5b,OR,Portland3,97201,45.505603,-122.688215
e8d29f6d-5996-4719-b2b3-ff02c2cfc75a,OR,Portland1,97202,45.502678,-122.644602
fe98e6a2-f538-422f-ba03-774b44d6bf4c,OR,Portland3,97201,45.512101,-122.67705
88eb5216-e257-4459-b88b-2ab0b4b52fd9,OR,Portland3,97201,45.512101,-122.67705
fa27371b-f7ff-487f-acb0-a1653608f2cc,OR,Portland3,97201,45.512101,-122.67705
9206fce5-048f-494e-8cba-af17f4c94610,OR,Portland3,97201,45.512101,-122.67705
46731025-0660-4edd-a35a-0dcb6af44838,OR,Portland3,97201,45.512101,-122.67705
e933b566-4da9-4de3-94ae-be2988891554,OR,Portland3,97201,45.512101,-122.67705
0593ad4d-c049-4688-a2fe-9f38d5f99cab,OR,Portland3,97201,45.512101,-122.67705
76ecc83a-5e03-4bbe-953d-5bde9cfa0be6,OR,Portland1,97202,45.461422,-122.626264
300822d8-ca92-4860-9a16-9764a3630e5d,OR,Portland3,97201,45.512101,-122.67705
7c17dd3c-863d-4e98-8f72-8c87a014a8a4,OR,Portland3,97201,45.505603,-122.688215
bcd622b9-daee-4aea-9335-7bd8aabc5991,OR,Portland3,97201,45.505603,-122.688215
07144aea-1897-4ef7-96ce-89539e6ccfff,OR,Portland3,97201,45.505603,-122.688215
2e4a925a-5dd5-419b-ba18-40fdf4740290,OR,Portland3,97201,45.512101,-122.67705
e8fc3132-6778-4104-81e3-a4c98dc7adb5,OR,Portland3,97201,45.512101,-122.67705
c336fdbc-91a1-48d7-8ece-c1fd450a0646,OR,Portland3,97201,45.512101,-122.67705
dadafe9c-68d2-4454-9696-a4f4cb709982,OR,Portland3,97201,45.512101,-122.67705
40d245fc-35bb-4838-8adc-263438c96683,OR,Portland3,97201,45.512101,-122.67705
2eb3025f-a68c-4ea3-8870-47346f33a8e8,OR,Portland1,97209,45.541155,-122.802843
03f5c4f1-2805-422d-8cf1-df9c7f803a7b,OR,Portland3,97201,45.512101,-122.67705
02328afa-9792-4811-b182-fcf56b7fb9ea,OR,Portland3,97201,45.512101,-122.67705
5087eed8-f4bd-407c-9030-82cc003989ad,OR,Portland3,97201,45.512101,-122.67705
dd02e1c7-30b5-423a-a54d-f783ae368ac3,OR,Portland3,97201,45.512101,-122.67705
01725806-517f-40c8-8c1d-64df9d9c8f5f,OR,Portland1,97209,45.549176,-122.874533
8732b900-3af8-487c-ba2d-6319cda05397,OR,Portland3,97201,45.512101,-122.67705
d314ae6f-4cef-4e2f-9085-d87be34aebac,OR,Portland3,97201,45.505603,-122.688215
58cae0bc-f346-4aa8-a6ee-9bc5b8052cfb,OR,Portland3,97201,45.505603,-122.688215
9eff6b6a-772d-4d04-a541-7956a6e9ca8e,OR,Portland3,97201,45.512101,-122.67705
818fc2d1-7bfe-491a-a57b-a235209d4f93,OR,Portland3,97201,45.512101,-122.67705
064b2da7-6665-49ce-a461-53df29ff1e2f,OR,Portland3,97201,45.505603,-122.688215
aeec69fb-c8e9-4b86-8997-e715692c8935,OR,Portland1,97203,45.441919,-122.80438
84f2d288-6faf-4aad-801d-3c3b1c8b1a51,OR,Portland3,97201,45.512101,-122.67705
dbc9d0f9-bcaf-4258-a5b4-20f37ffe809c,OR,Portland3,97201,45.505603,-122.688215
1ce29429-a644-4cf5-877a-50923550504f,OR,Portland3,97201,45.512101,-122.67705
d73774bc-99f2-4b65-8fc6-1e16ecdde363,OR,Portland3,97201,45.512101,-122.67705
3418fb80-87b6-4bad-8ad8-92a6db6da70b,OR,Portland1,97209,45.563351,-122.889777
3f1c043a-8c78-4101-a7e4-8cd555da01c6,OR,Portland1,97207,45.40892,-122.58025
d7a73811-2fed-40e4-b730-d7273663585f,OR,Portland3,97201,45.512101,-122.67705
86bbbb7a-d1b4-4416-8f49-cde470d6ba16,OR,Portland1,97208,45.558766,-122.584575
4b5ae146-e5dd-414e-9434-4a78f122fa07,OR,Portland3,97201,45.512101,-122.67705
b7681aba-2ab8-41cc-baf5-eb504b3cb890,OR,Portland3,97201,45.512101,-122.67705
ab43cd8e-daed-4d73-88ff-42fec0fa4cc1,OR,Portland3,97201,45.512101,-122.67705
72188df4-b4e1-4860-9698-30d33d2f1790,OR,Portland1,97201,45.570009,-122.645875
87ace8e9-53a9-4047-ae1d-7fabe58b6198,OR,Portland3,97201,45.512101,-122.67705
d52cda77-98d1-4233-946e-2f340556b478,OR,Portland1,97203,45.512221,-122.51475
1aa92636-d9a7-44de-a2da-514a214104d8,OR,Portland3,97201,45.505603,-122.688215
83d611e0-c61b-4d35-adb5-bf9f6490ee82,OR,Portland3,97201,45.512101,-122.67705
dc6d0ad4-5dfe-46f1-a5cb-13e8286e33e8,OR,Portland3,97201,45.512101,-122.67705
ae56fb0c-b720-4031-a86e-984c25c9f826,OR,Portland1,97207,45.54068,-122.671019
b071db7c-5475-4e98-999c-c0d6bd3a7cb6,OR,Portland3,97201,45.512101,-122.67705
4e9aae3d-9a74-4c40-9cba-ce6d76f2a9d8,OR,Portland3,97201,45.512101,-122.67705
4a61d4fe-db41-46fe-a321-399314e2ccf6,OR,Portland3,97201,45.512101,-122.67705
9b093d35-5dbe-43be-b4f1-0e6888fe6fb9,OR,Portland3,97201,45.512101,-122.67705
7699d6e6-e609-4409-becd-d4d71b6939c0,OR,Portland1,97205,45.511267,-122.617167
3e9c4cb7-7232-49ab-bb1e-7c7f23f5a478,OR,Portland3,97201,45.505603,-122.688215
31a79a1b-71f8-4827-ac5a-0fbff1421b22,OR,Portland3,97201,45.512101,-122.67705
63e9a164-f830-48c0-ac14-d86a4c814d0a,OR,Portland3,97201,45.505603,-122.688215
ad4918ac-9c78-456f-87ab-486ab4966f22,OR,Portland1,97203,45.440222,-122.778441
ae29e846-d3a2-4d67-8a2b-91652166c95b,OR,Portland3,97201,45.505603,-122.688215
34b15d66-a083-495b-8f46-b428ace1b959,OR,Portland3,97201,45.505603,-122.688215
fa422a40-480f-4059-9779-6f33474c34da,OR,Portland3,97201,45.512101,-122.67705
2bc6b636-abb9-4f55-913e-ae200b871a86,OR,Portland3,97201,45.512101,-122.67705
7bd35874-a441-4546-9cff-e5cfaa84a4c7,OR,Portland1,97202,45.42618,-122.641028
6d2e15ac-3703-40ea-a984-44c9bb0ca626,OR,Portland1,97207,45.576586,-122.687255
6cfbfac1-bfd5-4e8f-860f-960083fac760,OR,Portland1,97204,45.516985,-122.673196
2fd1525e-3ce2-4ecf-9521-50ce919279ea,OR,Portland3,97201,45.505603,-122.688215
cc867457-6524-41d2-ad59-b29f9c988a08,OR,Portland3,97201,45.512101,-122.67705
2e6d41ce-e06d-429b-8761-2fd1c92ad614,OR,Portland3,97201,45.512101,-122.67705
8d13468c-0203-444e-a67e-e049b77ce54f,OR,Portland3,97201,45.512101,-122.67705
252f08b6-6a1d-48b3-90ed-c5afb5f1a8d0,OR,Portland3,97201,45.505603,-122.688215
02f912cd-9506-4826-a076-ad25bfe2f5ea,OR,Portland3,97201,45.512101,-122.67705
0bb9ad0d-ce14-4063-a47c-4cb76434a1f3,OR,Portland3,97201,45.512101,-122.67705
40ffdc0a-d3a2-4c05-a39c-4da4ed77dca4,OR,Portland3,97201,45.512101,-122.67705
01749a6c-9bf7-45ba-a53a-009cfe61e446,OR,Portland3,97201,45.505603,-122.688215
a374c731-cb60-4034-b566-1b3cdbfc7545,OR,Portland3,97201,45.512101,-122.67705
e4bc86d6-c511-4c73-9d40-4a33ecc2f461,OR,Portland3,97201,45.512101,-122.67705
2aec7029-ac51-4166-8619-815ca9b96bf6,OR,Portland3,97201,45.505603,-122.688215
00aea515-808e-4243-a7a0-37f2845c79cb,OR,Portland1,97205,45.479175,-122.751069
db3d6900-4662-4eb8-b666-fce46450c986,OR,Portland3,97201,45.512101,-122.67705
0f5e644c-65f4-4013-aac3-4a37f1ab39cc,OR,Portland3,97201,45.505603,-122.688215
f429b096-7d38-45cf-ad33-1b511d383eac,OR,Portland3,97201,45.505603,-122.688215
9df38fed-9f9a-4dac-aba7-04dcca9fa5e2,OR,Portland3,97201,45.512101,-122.67705
4a4a0dab-dd1f-4405-83fe-5202b46c75e2,OR,Portland1,97202,45.534381,-122.660656
5308bd14-2422-47c0-a2e4-6f16ff91a31a,OR,Portland1,97210,45.535809,-122.498637
59ecb13f-92a7-4575-8b3d-366575b8f674,OR,Portland3,97201,45.505603,-122.688215
0ca89b29-2ca0-47da-8634-5c7d9e6f9490,OR,Portland3,97201,45.505603,-122.688215
236fdf9a-6c3c-46ac-9605-b43e92af4668,OR,Portland2,97208,0,0
eb24a571-de9d-438d-a7a7-d7f6a8592690,OR,Portland3,97201,45.512101,-122.67705
b7b8caf7-8c11-4932-8a79-e531c7dfebcb,OR,Portland3,97201,45.512101,-122.67705
2d229fd9-ab71-46a8-ab18-aa1d51f3dd69,OR,Portland3,97201,45.512101,-122.67705
39819b12-a5ab-4869-a34e-76653172a5cc,OR,Portland3,97201,45.512101,-122.67705
ecb883ff-d045-4792-8eaa-441d2b0b35b6,OR,Portland3,97201,45.512101,-122.67705
35072d85-f608-4833-a6b4-86fc913f52b1,OR,Portland3,97201,45.512101,-122.67705
